coords,lat,lng,name
"[None, None]",,,"Затишшя АС, Одеська область"
"['46.43457', '30.40482']",46.43457,30.40482,"Петродолинське, Одеська область"
"['46.34239', '30.57859']",46.34239,30.57859,"Великодолинське, Одеська область"
"['46.24998', '30.44127']",46.24998,30.44127,"Овідіополь, Одеська область"
"[None, None]",,,"Конопляне, Одеська область"
"['47.92518', '29.93716']",47.92518,29.93716,"Познанка, Одеська область"
"['46.7953', '29.97357']",46.7953,29.97357,"Новокрасне, Одеська область"
"['46.58442', '30.54823']",46.58442,30.54823,"Дачне, Одеська область"
"['47.3767', '30.57526']",47.3767,30.57526,"Стрюкове, Одеська область"
"['47.98736', '29.37956']",47.98736,29.37956,"Обжиле, Одеська область"
"['45.73746', '28.81441']",45.73746,28.81441,"Калчева, Одеська область"
"['47.47307', '29.35935']",47.47307,29.35935,"Артирівка, Одеська область"
"[None, None]",,,"Захарівка АС, Одеська область"
"['47.9508', '29.50559']",47.9508,29.50559,"Оленівка, Одеська область"
"[None, None]",,,"Рассейка, Одеська область"
"['46.34881', '30.0452']",46.34881,30.0452,"Козацьке, Одеська область"
"['46.69374', '30.50223']",46.69374,30.50223,"Єлизаветівка, Одеська область"
"[None, None]",,,"с. Порт, Одеська область"
"[None, None]",,,"с.Бурдівка, Одеська область"
"['46.22169', '30.27781']",46.22169,30.27781,"Сухолужжя, Одеська область"
"[None, None]",,,"р/г Гвардійський, Одеська область"
"['45.34929', '28.84079']",45.34929,28.84079,"Ізмаїл, Одеська область"
"['45.84548', '29.19976']",45.84548,29.19976,"Главани, Одеська область"
"['46.49154', '30.57195']",46.49154,30.57195,"Радісне, Одеська область"
"[None, None]",,,"ж/к ""Сьоме небо"", Одеська область"
"[None, None]",,,"с. Лиманське, Одеська область"
"['47.41528', '29.54145']",47.41528,29.54145,"Новосеменівка, Одеська область"
"['45.58443', '29.21082']",45.58443,29.21082,"Червоний Яр, Одеська область"
"['45.94275', '28.85628']",45.94275,28.85628,"Нові Трояни, Одеська область"
"['46.1006', '29.72169']",46.1006,29.72169,"Плахтіївка, Одеська область"
"['46.59957', '29.99653']",46.59957,29.99653,"Градениці, Одеська область"
"['45.66424', '29.51795']",45.66424,29.51795,"Нерушай, Одеська область"
"['46.8128', '30.93934']",46.8128,30.93934,"Доброслав, Одеська область"
"['47.63773', '29.92538']",47.63773,29.92538,"Новоселівка, Одеська область"
"['46.37755', '29.10606']",46.37755,29.10606,"Надрічне, Одеська область"
"[None, None]",,,"Овідіопольський район Таїровська селищна рада ж/м Радужний, Одеська область"
"[None, None]",,,"Одеса АС « Південна», Одеська область"
"[None, None]",,,"Одеса АС «АВ Одеса», Одеська область"
"[None, None]",,,"Одеса АС «АВ Привоз», Одеська область"
"['48.09025', '29.43957']",48.09025,29.43957,"Саражинка, Одеська область"
"[None, None]",,,"Причепівка, Одеська область"
"[None, None]",,,"смт Авангард ЖМ  Небо"", Одеська область"
"['49.59373', '34.54073']",49.59373,34.54073,"Полтава, Полтавська область"
"['49.44308', '34.86688']",49.44308,34.86688,"Машівка, Полтавська область"
"[None, None]",,,"Первозванівка, Полтавська область"
"['49.96854', '33.60886']",49.96854,33.60886,"Миргород, Полтавська область"
"['50.01625', '32.99694']",50.01625,32.99694,"Лубни, Полтавська область"
"['50.37112', '33.99099']",50.37112,33.99099,"Гадяч, Полтавська область"
"['50.24242', '32.50621']",50.24242,32.50621,"Пирятин, Полтавська область"
"['49.06802', '33.42041']",49.06802,33.42041,"Кременчук, Полтавська область"
"['49.42205', '33.9507']",49.42205,33.9507,"Дружба, Полтавська область"
"['49.56501', '34.07815']",49.56501,34.07815,"Решетилівка, Полтавська область"
"['49.61675', '33.87476']",49.61675,33.87476,"Мушти, Полтавська область"
"['49.48824', '33.83072']",49.48824,33.83072,"Сухорабівка, Полтавська область"
"['49.78367', '33.27833']",49.78367,33.27833,"Хорол, Полтавська область"
"['49.94986', '33.28063']",49.94986,33.28063,"Новооріхівка, Полтавська область"
"['49.75791', '33.58466']",49.75791,33.58466,"Скибівщина, Полтавська область"
"['49.55819', '34.44516']",49.55819,34.44516,"Мильці, Полтавська область"
"[None, None]",,,"хутір Буцківка, Полтавська область"
"['49.7901', '32.69941']",49.7901,32.69941,"Оржиця, Полтавська область"
"['49.91481', '34.01272']",49.91481,34.01272,"Перевіз, Полтавська область"
"['50.36776', '33.26024']",50.36776,33.26024,"Лохвиця, Полтавська область"
"['49.53656', '33.59608']",49.53656,33.59608,"Романівка, Полтавська область"
"['50.20806', '34.36376']",50.20806,34.36376,"Зіньків, Полтавська область"
"['49.63979', '33.80877']",49.63979,33.80877,"Бірки, Полтавська область"
"['48.89004', '34.06931']",48.89004,34.06931,"Світлогірське, Полтавська область"
"['49.14892', '34.19653']",49.14892,34.19653,"Кобеляки, Полтавська область"
"['49.99062', '33.67354']",49.99062,33.67354,"Білики, Полтавська область"
"['50.06864', '34.75862']",50.06864,34.75862,"Котельва, Полтавська область"
"['50.0938', '34.63502']",50.0938,34.63502,"Більськ, Полтавська область"
"['49.22677', '33.75921']",49.22677,33.75921,"Василівка, Полтавська область"
"['49.4351', '33.96652']",49.4351,33.96652,"Лашки, Полтавська область"
