,Lat,Long,new_name,old_name
2985,51.0807899,28.1091365,ВЕЛИКИЙ ДИВЛИН,"ВЕЛИКИЙ ДИВЛИН, Житомирська область"
2986,51.080354,28.400072,ст. ЛУГИНИ,"ст. ЛУГИНИ, Житомирська область"
2987,51.144411,28.615356,РУДНЯ ПОВЧ ч/з Липники,"РУДНЯ ПОВЧ ч/з Липники, Житомирська область"
2988,50.034054,27.690773,Нова Чортория,"Нова Чортория, Житомирська область"
2989,49.9758094,27.6398177,Борушківці,"Борушківці, Житомирська область"
2990,49.842498,27.6570312,Вигнанка,"Вигнанка, Житомирська область"
2991,49.8846511,27.7457041,Гринівці (Житомирська),"Гринівці, Житомирська область"
2992,51.3491812,28.2967667,Задорожок,"Задорожок, Житомирська область"
2993,50.1178625,27.9495658,Корчівка,"Корчівка, Житомирська область"
2994,51.3870782,28.8660119,Першотравневе,"Першотравневе, Житомирська область"
2995,51.3389416,28.5971799,Коптівщина,"Коптівщина, Житомирська область"
2996,51.2189671,28.8324723,Невгоди ч/з Фосню,"Невгоди ч/з Фосню, Житомирська область"
2997,50.8952989,28.2122304,Бондарівка,"Бондарівка, Житомирська область"
2998,51.4448153,28.5291428,Теклівка,"Теклівка, Житомирська область"
2999,51.4623387,28.8629169,М.Рудня ч/з Прилуки,"М.Рудня ч/з Прилуки, Житомирська область"
2999,51.4623387,28.8629169,Прилуки (Житомирська),"Прилуки, Житомирська область"
3000,51.3131379,28.7313932,Коренівка,"Коренівка, Житомирська область"
3001,51.3371561,28.6414197,Павловичі,"Павловичі, Житомирська область"
3002,50.4281608,27.9970942,Червоносілка,"Червоносілка, Житомирська область"
3003,51.2619883,28.8688335,В.Мошки,"В.Мошки, Житомирська область"
3004,51.337930,28.933867,Чернещина (Житомирська),"Чернещина, Житомирська область"
3005,51.3196675,28.511282,Іллімка ч/з Кобилин,"Іллімка ч/з Кобилин, Житомирська область"
3006,51.4773245,28.4034063,Мацьки ч/з Покалів,"Мацьки ч/з Покалів, Житомирська область"
3007,51.4611309,29.0851455,Магдин,"Магдин, Житомирська область"
3008,51.331149,28.676718,Клинець,"Клинець, Житомирська область"
3009,51.5077063,28.9659232,Н.Рудня,"Н.Рудня, Житомирська область"
3010,51.2877682,28.4406586,Велідники ч/з Прибитки,"Велідники ч/з Прибитки, Житомирська область"
3011,51.1728733,28.6907277,Семени,"Семени, Житомирська область"
3012,51.3655551,28.45914,Левковичі,"Левковичі, Житомирська область"
3012,51.493034,31.086706,Левковичі (Чернігівська),"Левковичі, Чернігівська область"
3013,50.6196402,28.9692728,Потіївка,"Потіївка, Житомирська область"
3014,50.7021829,28.9204834,Заміри,"Заміри, Житомирська область"
3015,50.6438296,29.0519705,Облітки,"Облітки, Житомирська область"
3016,50.4432567,29.1034793,Глиниця,"Глиниця, Житомирська область"
3017,50.5420634,29.3509028,Чудин,"Чудин, Житомирська область"
3018,50.7237188,29.4530214,Ірша,"Ірша, Житомирська область"
3019,50.5873656,29.1758101,Котівка,"Котівка, Житомирська область"
3020,50.4797723,29.4533249,Раївка,"Раївка, Житомирська область"
3021,50.6419236,29.3226556,Меделівка,"Меделівка, Житомирська область"
3022,50.5474864,29.279855,Мала Рача,"Мала Рача, Житомирська область"
3023,50.5790145,29.2217589,Заболоть,"Заболоть, Житомирська область"
3024,50.3989746,29.2187428,Ставки,"Ставки, Житомирська область"
3025,51.2207931,27.5442299,Корощино,"Корощино, Житомирська область"
3026,50.5054675,28.6760532,Андріївка (Житомирська),"Андріївка, Житомирська область"
3027,50.277521,27.8183065,Лісове (Житомирська),"Лісове, Житомирська область"
3028,51.0887346,27.5742252,Сердюки,"Сердюки, Житомирська область"
3029,51.2606882,27.9408256,Замисловичі,"Замисловичі, Житомирська область"
3030,51.0691746,27.8814269,Жубровичі,"Жубровичі, Житомирська область"
3031,51.1134675,28.0490173,Нові Білокоровичі,"Нові Білокоровичі, Житомирська область"
3032,51.4116283,27.7131241,Журжевичі,"Журжевичі, Житомирська область"
3033,51.2756122,28.0748084,Рудня Озерянська,"Рудня Озерянська, Житомирська область"
3034,51.0309665,27.446377,Калинівка ( було Жовтневе),"Калинівка ( було Жовтневе), Житомирська область"
3035,50.1068934,27.7077665,М.КОЗАРА                                                     із заїздом в П.Кошара,"М.КОЗАРА                                                     із заїздом в П.Кошара, Миропіль, Житомирська область"
3036,50.0221333,27.9696321,Хиженці,"Хиженці, Житомирська область"
3037,50.0527101,27.9537862,РАЗІНЕ,"РАЗІНЕ, Житомирська область"
3038,49.6709048,29.1086067,Черемуха через Бистрик,"Черемуха через Бистрик, Житомирська область"
3039,49.6251209,29.0523059,Дерганівка через Немиринці,"Дерганівка через Немиринці, Житомирська область"
3040,49.8461722,29.0542223,Чорнорудка через Вчорайше,"Чорнорудка через Вчорайше, Житомирська область"
3041,49.6489434,29.3546707,Рогачі,"Рогачі, Житомирська область"
3042,49.7745782,29.3394645,Верхівня через Карабчиїв,"Верхівня через Карабчиїв, Житомирська область"
3043,49.6215014,29.0857817,Княжики (Житомирська),"Княжики, Житомирська область"
3044,49.8617413,28.2095746,ІВАНОПІЛЬ,"ІВАНОПІЛЬ, Житомирська область"
3045,50.0958772,28.2666167,РИЖІВ,"РИЖІВ, Житомирська область"
3046,49.9995183,28.2409008,СУДАЧІВКА,"СУДАЧІВКА, Житомирська область"
3047,49.9871681,27.996962,КРАСНОСІЛКА ч/з КРАСНОГІРКУ,"КРАСНОСІЛКА ч/з КРАСНОГІРКУ, Житомирська область"
3048,49.8365464,28.0522946,КРАСНОПІЛЬ (із заїздом у Безпечну),"КРАСНОПІЛЬ (із заїздом у Безпечну), Житомирська область"
3049,50.0225741,28.1376989,Вільшанка,"Вільшанка, Житомирська область"
3050,49.947545,28.026163,КАРПІВЦІ (із заїздом у Шевченка),"КАРПІВЦІ (із заїздом у Шевченка), Житомирська область"
3051,49.9823291,28.2058352,БАБУШКИ (з заїздом у Дацьки),"БАБУШКИ (з заїздом у Дацьки), Житомирська область"
3052,46.7737707,36.8034779,Бердянськ (АС),"Бердянськ (АС), ч/з Мелітопольську , Приморську АС, Запорізька область"
3053,46.8279968,36.8899972,Новопетрівка,"Новопетрівка, ч/з Більмацьку АС, Запорізька область"
3054,46.7230781,36.354122,Приморськ (АС),"Приморськ (АС), ч/з Мелітопольську, Запорізька область"
3055,46.759036,36.778217,Бердянськ (АС),"Бердянськ (АС), Запорізька область"
3056,47.6607145,36.2732383,Гуляйполе (АС),"Гуляйполе (АС), ч/з Пологівську АС, Запорізька область"
3057,46.6898961,36.209969,Преслав,"Преслав, ч/з Приморську АС, Запорізька область"
3058,47.0716869,36.3990924,Радолівка,"Радолівка, ч/з Єлисеївку, Коларівку, Єлизаветівку, Запорізька область"
3059,47.213149,36.5477362,Смирнове,"Смирнове, ч/з Нововасилівку, Андріївку, Запорізька область"
3060,47.6106816,36.0615304,Копані,"Копані, ч/з Василівську (АС), Переможне, Комсомольське, Рівне, Запорізька область"
3061,47.2464085,35.7098365,Зоря,"Зоря, ч/з Василівську АС, Токмацьку АС, Чернігівську АС, Запорізька область"
3062,46.369247,35.3416317,Кирилівка,"Кирилівка, Запорізька область"
3063,46.548185,35.6438065,Чкалове,"Чкалове, Запорізька область"
3064,47.1621203,35.3166234,Михайлівка,"Михайлівка, ч/з Олександрівку, Мар’янівку, Плодородне, Запорізька область"
3065,47.1238992,34.6282137,Калинівка,"Калинівка, Запорізька область"
3066,46.5143976,35.0088314,Зірка,"Зірка, ч/з Червоне, Розівку, Дружбу, Запорізька область"
3067,46.507176,35.290829,Охримівка,"Охримівка, ч/з Якимівську АС, Юр'ївку, Запорізька область"
3068,46.6761401,35.8630275,Строганівка,"Строганівка, ч/з Приазовську АС, Запорізька область"
3069,46.7494862,36.0769117,Інзівка,"Інзівка, ч/з Приазовську АС, Запорізька область"
3070,46.4776625,35.545171,Степанівка Перша,"Степанівка Перша, ч/з Гірсівку, Запорізька область"
3071,47.5869326,35.358148,Новокостянтинівка,"Новокостянтинівка, ч/з Степногірськ, Василівську АС, Мелітопольську, Запорізька область"
3072,47.390309,37.0710228,Маківка,"Маківка, ч/з Розівку, Запорізька область"
3073,46.3751623,35.1817506,Атманай,"Атманай, ч/з               Якимівську АС, Запорізька область"
3074,47.0163961,34.7119487,Гоголівка,"Гоголівка, ч/з Веселівську АС, Зелений Гай, Запорізька область"
3075,47.0184872,34.9087762,Веселе (АС),"Веселе (АС), Запорізька область"
3076,46.7261636,34.6850124,Весняне,"Весняне, ч/з Петрівку, Запорізька область"
3077,46.8695946,36.0518521,Миколаївка,"Миколаївка, ч/з Приазовську АС, Запорізька область"
3078,46.9212299,36.0167883,Мар’янівка,"Мар’янівка, ч/з Приазовську АС, Запорізька область"
3079,47.4773775,36.2587805,Пологи (АС),"Пологи (АС), Запорізька область"
3080,49.6766484,33.787025,Білоцерківка,"Білоцерківка, ч/з Гуляйпольську АС, Куйбишевську АС, Запорізька область"
3081,51.8572899,104.8738465,Листвянка,"Листвянка, ч/з Пологівську АС, Куйбишевську АС, Запорізька область"
3085,47.219127,34.5440588,Гюнівка,"Гюнівка, Запорізька область"
3086,47.7789564,36.391319,Успенівка,"Успенівка, ч/з Гуляйпільську АС, Омельник, Запорізька область"
3087,47.5451579,36.5493778,Чубарівка,"Чубарівка, ч/з Оріхівську АС, Гуляйпільську АС, Чкалове, Красноселівку, Запорізька область"
3088,47.7465723,36.0762021,Воздвижівка,"Воздвижівка, ч/з Новомиколаївську АС, Запорізька область"
3089,48.0676648,35.444501,Аграфенівка,"Аграфенівка, ч/з Вільнянську АС, Козаківське, Солоне, Якимівське, Якимівку, Запорізька область"
3090,48.0161842,35.6769967,Козаче,"Козаче, ч/з Вільнянську АС, Запорізька область"
3091,48.0850969,35.5870203,Терсянка,"Терсянка, ч/з Вільнянську АС, Берестове, Запорізька область"
3092,47.8680564,35.6382056,Райське,"Райське, ч/з Вільнянську АС, Запорізька область"
3093,48.0901707,35.0889044,Орлівське,"Орлівське, ч/з Петромихайлівку, Ясинувате, Запорізька область"
3094,48.0640413,35.149503,Чапаєвка,"Чапаєвка, ч/з Вільнянську АС, Запорізька область"
3096,48.1101021,35.699953,Трудолюбівка (Запорізька),"Трудолюбівка, Запорізька область"
3097,47.9604118,35.2217124,Ульянівка,"Ульянівка, ч/з Матвіївку, Вільногрушівське, Круглик, Грушівку, Запорізька область"
3098,47.8301304,36.1267968,Тернувате,"Тернувате, ч/з Новомиколаївську АС, Запорізька область"
3099,47.8519141,34.9261096,Зеленопіль,"Зеленопіль, Запорізька область"
3100,46.766425,36.788327,Бердянськ (АС),"Бердянськ (АС), ч/з Новоолексіївку, Маринівку, В'ячеславку, Коларівку, Запорізька область"
3101,47.442578,34.343167,Велика Знам’янка,"Велика Знам’янка, Запорізька область"
3103,46.8448709,34.9284832,Новоякимівка,"Новоякимівка, ч/з Удачне, Новгородківку, Степне, Малий Утлюг, Високе, Запорізька область"
3104,47.5683411,34.9685206,Червонодніпровка,"Червонодніпровка, Запорізька область"
3105,47.0962593,36.583026,Андріївка (ЦРЛ),"Андріївка (ЦРЛ), ч/з  Новопетрівку, Осипенко, Миколаївку, К.Маркса, Берестове, Запорізька область"
3106,47.0973406,36.4700871,Андріївка,"Андріївка, ч/з Сахно, Дахно, с. Коза, Новосельське, Запорізька область"
3107,46.9386015,36.4683109,Кримка,"Кримка, ч/з Долинське, Запорізька область"
3108,47.0195602,37.0665633,Червоне Поле,"Червоне Поле (Запорізька), Запорізька область"
3109,46.7414752,34.9648357,Верховина,"Верховина, Запорізька область"
3110,48.1141118,34.8760416,Морозівка,"Морозівка, ч/з Новодніпровку, Яворницьке, Запорізька область"
3111,47.9925207,35.3930424,Петрівське,"Петрівське, ч/з Гюнівку, Запорізька область"
3112,48.0832657,35.0297871,Федорівка,"Федорівка, ч/з Петропіль, Новопетрівку, Запорізька область"
3113,46.940029,35.7762202,с. Розівка Приазовського району,"с. Розівка Приазовського району, Запорізька область"
3114,47.1275209,36.8086083,Вибоєве,"Вибоєве, ч/з Малинівку, Берестове, Запорізька область"
3115,47.0685883,36.9660843,Калайтанівка,"Калайтанівка, Запорізька область"
3116,47.0360882,36.8991506,Новосолдатське,"Новосолдатське, ч/з Радивонівку, Миколаївку, Запорізька область"
3117,46.7929287,36.5305662,Шевченка,"Шевченка, ч/з Дмитрівку, Запорізька область"
3118,46.8430428,36.5721341,Дмитрівка (Запорізька),"Дмитрівка, Запорізька область"
3119,46.9167921,36.8246053,Осипенко,"Осипенко, ч/з Старопетрівку, Запорізька область"
3120,46.8959065,36.6102382,Андрівка,"Андрівка, Запорізька область"
3121,46.8043009,36.6765851,Луначарське,"Луначарське, Запорізька область"
3122,47.587776,36.6981141,Самійлівка,"Самійлівка,ч/з Новоукраїнку, Гоголівку, Червоноселівку, Сміле, Запорізька область"
3122,51.130356, 30.974544 ,Самійлівка (Чернігівська),"Самійлівка,Чернігівська область"
3123,47.3515535,36.8084129,Шевченківське,"Шевченківське,
ч/з Руденка, Тернове, Труженку, Запорізька область"
3124,47.3171211,36.58224,Більманка,"Більманка, ч/з Трудове, Запорізька область"
3125,47.444615,35.278014,Василівка (АС),"Василівка (АС), ч/з Степногірськ, Кам'янське, Запорізька область"
3126,47.4933536,35.5390884,Василівка (АС),"Василівка (АС), ч/з Переможне, Коновалова, Червоноармійське, Грозове, Гладке, Підгірне, Запорізька область"
3127,47.3845072,34.9321089,Балки,"Балки, Запорізька область"
3128,47.382476,34.9938425,Дніпрорудне (АС),"Дніпрорудне (АС), Запорізька область"
3129,48.1222694,35.2575399,Шевченка,"Шевченка, ч/з Підгірне, 
Першотравневе, Запорізька область"
3130,47.0633573,34.831312,Калинівка,"Калинівка, ч/з Ясну Поляну, Менчикури, Чкалове, Корніївку, Запорізька область"
3131,47.0796322,35.3261814,Новобогданівка (Запорізька),"Новобогданівка, Запорізька область"
3133,48.0208606,35.4208341,Новогупалівка,"Новогупалівка, ч/з зупинку «пр. Моторобудівників» у м. Запоріжжі, Михайлівку, Новотроїцьке, Запорізька область"
3134,48.0170015,35.2755128,Тернівка,"Тернівка, ч/з Михайлівку, Гнаровське, Запорізька область"
3135,47.9942092,35.2278981,Соколівка,"Соколівка, Запорізька область"
3136,47.9683865,35.1406592,Вільноандріївка,"Вільноандріївка, ч/з Матвіївку, Люцерну, Запорізька область"
3136,47.098467,36.584746,Андріївка (Запорізька),"Андріївка, Запорізька область"
3137,47.8689389,35.3993071,Вільнянськ (АС),"Вільнянськ (АС), ч/з Кам’яне, Запорізька область"
3138,47.9562319,35.1854098,Вільноуланівське,"Вільноуланівське, Запорізька область"
3139,48.3216669,30.2350917,Благовіщенське,"Благовіщенське,
ч/з зупинку «пр. Моторобудівників» у 
м. Запоріжжі, Троянди, Купріянівку, Гасанівку, Дружелюбівку, Матвіївку, Запорізька область"
3140,47.6843117,36.3208995,Новозлатопіль,"Новозлатопіль, ч/з Затишшя, Червоне, Зелений Гай, Малинівку, Запорізька область"
3141,47.7271675,36.3276013,Рибне,"Рибне, ч/з Яблукове, Рівнопілля, Яблукове, Нове, Успенівку, Солодке, Запорізька область"
3142,47.689741,36.0263627,Долинка,"Долинка, ч/з Залізничне, Староукраїнку, Святопетрівку, Криничне, Цвіткове, Верхню Терсу, Воздвижівку, Верхню Терсу, Копані, Запорізька область"
3144,47.6231775,36.364214,Марфопіль,"Марфопіль, Запорізька область"
3145,47.5800459,36.0371624,Загірне,"Загірне, ч/з Гуляйпільське, Чарівне, Мирне, Запорізька область"
3146,47.6960659,36.6738541,Приютне,"Приютне, ч/з Затишшя, Червоне, Веселе, Малинівку, Новозлатопіль, Любимівку, Ремівку, Запорізька область"
3147,47.8232087,36.5683016,Темирівка,"Темирівка, ч/з Яблукове, Успенівку, Новоіванівку, Запорізька область"
3148,47.6479788,36.164764,школа Інтернат Залізничної селищної ради,"школа Інтернат Залізничної селищної ради, ч/з Зелене, Запорізька область"
3149,47.7519297,35.3639162,Новоолександрівка,"Новоолександрівка, Запорізька область"
3151,47.8947406,35.008941,Широке,"Широке, ч/з Сонячне, Запорізька область"
3152,47.6825136,35.3734769,Веселянка,"Веселянка, Запорізька область"
3153,47.8375958,35.3444508,Наталівка,"Наталівка, Запорізька область"
3154,47.8061385,35.3577947,Лежине,"Лежине, Запорізька область"
3155,47.6308102,35.0338777,Біленьке (Запорізька),"Біленьке, Запорізька область"
3156,47.9301037,35.0688731,Володимирівське,"Володимирівське, Запорізька область"
3158,48.0367488,34.8634212,Яворницьке,"Яворницьке, Запорізька область"
3159,47.960878,35.0896097,Придніпровське,"Придніпровське, Запорізька область"
3160,47.9906283,35.0608956,Відрадне (Запорізька),"Відрадне, Запорізька область"
3161,48.0080727,35.1158742,Привітне (Запорізька),"Привітне, Запорізька область"
3162,47.6565971,35.2559927,Малокатеринівка,"Малокатеринівка, Запорізька область"
3163,47.72237,35.194793,Кушугум (зупинка ст. Осетрівка),"Кушугум (зупинка ст. Осетрівка), Запорізька область"
3164,47.927865,35.0228528,Дніпрельстан,"Дніпрельстан, Запорізька область"
3165,48.0376356,35.031193,Відрадне,"Відрадне, ч/з Августинівку, Запорізька область"
3166,47.9678142,34.960647,Лукашеве,"Лукашеве, Запорізька область"
3167,47.7095305,35.2152586,Кушугум (вул. Зразкова),"Кушугум (вул. Зразкова), Запорізька область"
3168,47.477351,34.7566789,Іванівка,"Іванівка, Запорізька область"
3169,47.4533902,34.8299228,Благовіщенка,"Благовіщенка, Запорізька область"
3170,47.4303768,34.6147082,Дніпровка,"Дніпровка, Запорізька область"
3171,47.3520014,34.7072242,Цвіткове,"Цвіткове, Запорізька область"
3172,47.4300197,34.6883586,Нововодяне,"Нововодяне, Запорізька область"
3173,47.4048414,34.7250871,Подове,"Подове, Запорізька область"
3174,46.9792838,35.4217024,Терпіння,"Терпіння, ч/з Семенівку, Рівне, Північне, Запорізька область"
3175,51.8181894,26.1255724,Зарічне,"Зарічне, ч/з Рівне, Терпіння, Запорізька область"
3176,47.081024,35.509995,Світлодолинське,"Світлодолинське, ч/з Семенівку, Рівне, Північне, Терпіння, Зарічне, Травневе, Прилуківку, Кам'янське, Запорізька область"
3177,46.9308989,35.3961539,Мирне,"Мирне, ч/з Семенівку, Рівне, Запорізька область"
3178,46.8257207,35.4257742,Костянтинівка,"Костянтинівка, Запорізька область"
3179,47.0277055,35.6478743,Ясне,"Ясне, Запорізька область"
3180,46.948865,35.4673198,Кам’яна могила,"Кам’яна могила, Запорізька область"
3181,46.7376123,35.3669889,Мордвинівка,"Мордвинівка, Запорізька область"
3182,46.879077,35.4622792,Вознесенка,"Вознесенка, Запорізька область"
3183,47.0638526,35.5700042,Орлово,"Орлово, Запорізька область"
3184,46.9574673,35.7102543,Арабка,"Арабка, ч/з Вознесенівку, Тихонівку, Борисівку, Астраханку, Свободне, Запорізька область"
3185,46.737274,35.1905564,Фруктове,"Фруктове, ч/з Удачне, Долинське, Кирпичне, Запорізька область"
3185,48.707421,33.647490,Долинське (Кіровоградська),"Долинське, Кіровоградська"
3186,46.9304912,35.4538438,Тамбовка,"Тамбовка, Запорізька область"
3187,47.0584276,35.4526041,Троїцьке,"Троїцьке, Запорізька область"
3188,47.0187435,35.3885565,Спаське,"Спаське, Запорізька область"
3188,51.444187, 33.305076,Спаське (Сумська),"Спаське, Сумська область"
3189,46.9340085,35.2347909,Першотравневе,"Першотравневе, ч/з Обільне, Східне, Трудове, Запорізька область"
3190,46.9543677,35.4879474,Новопилипівка,"Новопилипівка, ч/з Соснівку, Оленівку, Запорізька область"
3191,47.2588927,35.3221342,Пришиб,"Пришиб, 
ч/з зупинки «ТМО», «Олійниця», Запорізька область"
3192,47.2593733,35.2181649,Михайлівка (АС),"Михайлівка (АС), Запорізька область"
3193,47.2310504,35.4047718,Високе,"Високе, ч/з Пришиб, Запорізька область"
3194,47.2927718,35.4290984,Нове Поле,"Нове Поле,  ч/з Роздол, Виноградівку, Завітне, Кавунівку, Шевченка, Вишнівку, Абрикосівку, Запорізька область"
3195,47.375382,35.3079101,Барвинівка,"Барвинівка, ч/з Любимівку, Бурчак, Запорізька область"
3196,47.5342205,35.8991246,Мала Токмачка,"Мала Токмачка, ч/з Преображенку, Запорізька область"
3197,47.5499665,35.698801,Новоандріївка,"Новоандріївка, ч/з Новопавлівку, Запорізька область"
3198,47.6617552,35.8224227,Васинівка,"Васинівка, Запорізька область"
3199,46.6618282,34.9925002,Новоданилівка,"Новоданилівка, Запорізька область"
3200,47.9543045,35.3892779,Вільнянка,"Вільнянка, Запорізька область"
3201,47.5795625,35.786913,Оріхів (АС),"Оріхів (АС), Запорізька область"
3202,47.711644,35.6201225,Одарівка,"Одарівка, Запорізька область"
3203,47.6942049,35.3523077,Григорівка,"Григорівка, ч/з Басань, Семенівку, Запорізька область"
3204,47.4111417,36.2383398,Шевченкове,"Шевченкове, ч/з Ожерельне, Басань, Тарасівку, Григорівку, Запорізька область"
3205,47.4703231,36.3613708,Кінські Роздори,"Кінські Роздори, ч/з Воскресенку, Запорізька область"
3206,47.495846,36.1255869,Вербове,"Вербове, ч/з Інженерне, Новокарлівку, Новофедорівку, Запорізька область"
3207,46.8430465,36.0331825,Ганнівка (Запорізька),"Ганнівка, Запорізька область"
3208,46.8311732,35.7512432,Нововасилівка,"Нововасилівка, ч/з Приазовську АС, Запорізька область"
3208,47.436832,35.288823,Василівка (Запорізька),"Василівка, Запорізька область"
3209,46.6879451,36.2948348,Приморськ (АС),"Приморськ (АС), ч/з Подспор’є, Запорізька область"
3210,47.5305218,36.7816233,Запорізьке,"Запорізьке, ч/з Новомлинівку, Багатівку, Мирське, Маринопіль, Новозлатопіль, Форойс, Кобильне, Солодководне, Іванівку, Запорізька область"
3211,47.5795186,36.8384253,Надійне,"Надійне, ч/з Святотроїцьке, Зорю, Новгород, Зеленопіль, Запорізька область"
3212,47.4341233,37.2103487,Вільне,"Вільне, ч/з Листвянку, Вишнювате, Запорізька область"
3213,47.9675439,35.6783692,Антонівка,"Антонівка, ч/з Азов, Запорізька область"
3214,47.3896689,36.9483814,Багатівка,"Багатівка, ч/з Кузнецівку, Запорізька область"
3215,47.3194791,35.6265819,Токмак (АС),"Токмак (АС), ч/з Таврію, Покровське, Запорізька область"
3216,47.2647469,35.7126376,Токмак (АС),"Токмак (АС), Запорізька область"
3217,47.2839447,35.9279598,с. Скелювате,"с. Скелювате, Запорізька область"
3218,47.270119,35.49683,Новолюбимівка,"Новолюбимівка, ч/з Вишневе, Запорізька область"
3219,47.4497264,35.8373394,Роботине,"Роботине, Запорізька область"
3220,47.2968034,35.674385,Нове,"Нове, ч/з Садове, Червоногірку, Запорізька область"
3221,47.1112998,35.8336038,Гришине,"Гришине, ч/з Світле, Балкове, Козолугівку, Запорізька область"
3222,46.9431866,35.4297832,Мирне,"Мирне, ч/з Покровське, Чистопілля, Запорізька область"
3223,47.2670727,35.622811,Заможне,"Заможне, Запорізька область"
3224,47.1490657,36.4628023,Обіточне,"Обіточне, Запорізька область"
3225,46.6974533,35.165005,Якимівка (АС),"Якимівка (АС), Запорізька область"
3226,46.6272481,35.2804024,Богатир,"Богатир, Запорізька область"
3227,47.3489334,35.5420188,Таврія,"Таврія, Запорізька область"
3228,50.9400402,34.6323712,Степанівка (Сумська),"Степанівка, Сумська область"
3229,51.2540298,33.8530789,Дич,"Дич, Сумська область"
3230,51.0018856,33.7580789,Біжівка ч/з Сніжки,"Біжівка ч/з Сніжки, Сумська область"
3231,51.0737459,33.9791945,Бошівка,"Бошівка, Сумська область"
3232,51.0186498,33.5530278,Харченки ч/з Ярове,"Харченки ч/з Ярове, Романчукове, Сумська область"
3233,51.3651241,33.5799965,Хижки,"Хижки, Сумська область"
3234,51.0242265,33.12059,Дептівка,"Дептівка, Сумська область"
3235,51.1296375,33.3778584,Дубов`язівка,"Дубов`язівка, Сумська область"
3236,51.2290969,33.4300524,Червоний Яр до                         В`язового,"Червоний Яр до                         В`язового, Сумська область"
3237,51.3920116,33.3499398,Жолдаки,"Жолдаки, Сумська область"
3238,50.5627074,33.7626911,Заводи,"Заводи, Сумська область"
3239,51.301165,33.5037429,Козацьке (Сумська),"Козацьке, Сумська область"
3240,51.0165226,33.2363547,Кошари,"Кошари, Сумська область"
3241,51.0002207,33.4897436,Крупське,"Крупське, Сумська область"
3242,49.5207147,23.2065501,М.Самбір                                                                                 Заводи                           Соснівка,"М.Самбір                                                                                 Заводи                           Соснівка, Сумська область"
3243,51.0060822,33.4329992,Пекарі,"Пекарі, Сумська область"
3244,51.2188938,33.117471,Попівка (Сумська),"Попівка, Сумська область"
3245,51.3239856,33.1338664,Таранське,"Таранське, Сумська область"
3246,51.1305395,33.5618179,Тернівка (Сумська),"Тернівка, Сумська область"
3247,50.6707062,35.2054644,Дернова,"Дернова, Сумська область"
3248,50.431861,34.8125994,Мащанка,"Мащанка, Сумська область"
3249,50.5536494,35.0502273,Криничне (Сумська),"Криничне, Сумська область"
3250,50.4442181,34.7073401,Мартинівка (Сумська),"Мартинівка, Сумська область"
3251,50.62976,35.107992,Жигайлівка,"Жигайлівка, Сумська область"
3252,51.2190581,33.3926231,В’язове,"В’язове, Сумська область"
3253,50.3640172,34.7832823,Будне                                            до ст.Іванівки,"Будне                                            до ст.Іванівки, Сумська область"
3254,50.3914294,34.9757127,Бакирівка ч/з Литовку,"Бакирівка ч/з Литовку, Сумська область"
3255,50.3253004,34.8257401,Доброславівка,"Доброславівка, Сумська область"
3256,50.2826898,35.033299,Кудряве ч/з Високе,"Кудряве ч/з Високе, Вербове, Веселий Гай, Сумська область"
3257,50.2156733,35.0658517,Мирне  Сонячне,"Мирне  Сонячне,                                                                                     Березня, Сумська область"
3258,50.1659064,34.7241164,Українка (Сумська),"Українка, Сумська область"
3259,50.2288825,34.790435,Хухра                                                                                                                                                                         із заїздом до с. Пилівка,"Хухра                                                                                                                                                                         із заїздом до с. Пилівка, Сумська область"
3260,50.3741382,34.4138548,Миколаївка чз Комиші,"Миколаївка чз Комиші, Сумська область"
3261,50.3042477,34.8079283,Чернеччина,"Чернеччина, Сумська область"
3262,50.4177955,34.6381636,Грінченкове,"Грінченкове, Сумська область"
3263,50.2426677,34.7607823,Журавне,"Журавне, Сумська область"
3264,50.1412157,34.6549867,Куземин,"Куземин, Сумська область"
3265,51.4712799,34.2023139,Козаче (Сумська),"Козаче, Сумська область"
3266,51.3633156,33.9983658,Мазівка,"Мазівка, Сумська область"
3267,50.9323685,34.334073,Веселе (Сумська),"Веселе, Сумська область"
3268,51.1090133,33.4372887,Красне,"Красне, Сумська область"
3268,51.290217, 31.269567,Красне (Чернігівська),"Красне, Чернігівська область"
3269,51.4497779,33.8432215,Ротівка,"Ротівка, Сумська область"
3270,51.3140695,34.2170392,Рівне (Сумська),"Рівне, Сумська область"
3271,51.4293532,34.0952726,Мачулища,"Мачулища, Сумська область"
3272,51.2088115,33.9863036,Чаплищі,"Чаплищі, Сумська область"
3273,51.2969928,33.9927246,Старі Гончари (до с.Ширяєве),"Старі Гончари (до с.Ширяєве), Сумська область"
3274,51.3747686,34.1301329,Нова Слобода,"Нова Слобода, Сумська область"
3275,51.2648992,34.3914805,Безсалівка ч/з Іскрисківщину                                  до Іскрисківщини,"Безсалівка ч/з Іскрисківщину                                  до Іскрисківщини, Сумська область"
3276,51.167673,34.253453,ст.Ворожба,"ст.Ворожба, Сумська область"
3277,51.242306,34.4612309,Ободи із заїздом у Волфине,"Ободи із заїздом у Волфине, Сумська область"
3278,50.9892382,34.1188407,Біликівка із заїздом в Миколаївку*     до Супрунівки**                                                               до Сергіївки***,"Біликівка із заїздом в Миколаївку*     до Супрунівки**                                                               до Сергіївки***, Сумська область"
3279,50.8436947,34.2506395,Верхосулка,"Верхосулка, Сумська область"
